2.059,-2.894,2.065
1.949,-2.931,2.106
1.853,-2.955,2.184
1.653,-3.101,2.354
1.891,-3.436,1.939
1.952,-2.874,1.885
2.211,-2.463,2.082
1.802,-2.620,2.648
1.696,-2.618,2.724
1.664,-2.715,2.649
1.588,-3.038,2.370
1.823,-2.972,2.184
1.844,-2.906,2.229
1.873,-2.985,2.173
1.934,-2.937,2.209
1.806,-2.965,2.288
1.931,-2.944,2.128
1.800,-3.078,2.081
2.115,-2.960,2.033
1.809,-3.071,2.114
1.695,-3.101,2.165
1.708,-3.017,2.034
1.597,-3.098,2.247
1.437,-2.847,2.553
1.724,-3.068,2.104
1.638,-3.128,1.935
1.624,-3.078,1.926
1.619,-3.213,2.081
1.646,-3.126,2.013
1.595,-3.101,1.998
1.605,-3.228,2.044
1.640,-3.164,2.036
1.722,-3.144,1.991
1.571,-3.265,1.956
1.686,-3.205,1.912
1.661,-3.219,1.824
1.657,-3.180,1.977
1.621,-3.167,1.927
1.447,-3.293,2.004
1.476,-3.253,1.979
1.664,-3.222,1.933
1.668,-3.184,1.854
1.679,-3.172,1.914
1.551,-3.219,2.038
1.614,-3.220,1.891
1.602,-3.210,1.939
1.642,-3.240,1.863
1.788,-3.222,1.742
1.643,-3.342,1.799
1.769,-3.204,1.760
1.746,-3.266,1.839
1.759,-3.190,1.884
1.611,-3.270,1.849
1.782,-3.184,1.813
1.908,-3.260,1.591
1.756,-3.247,1.794
1.912,-3.160,1.775
1.844,-3.251,1.756
1.948,-3.148,1.674
1.939,-3.133,1.777
2.034,-3.143,1.744
1.933,-3.083,1.786
1.911,-3.128,1.839
1.815,-3.123,1.882
1.676,-3.127,2.040
1.856,-3.105,1.856
2.132,-3.024,1.710
2.148,-2.987,1.820
2.032,-3.013,1.845
1.985,-3.054,1.824
2.028,-3.051,1.917
2.018,-3.075,1.859
2.061,-3.091,1.745
1.870,-3.136,1.929
1.993,-3.083,1.953
2.123,-3.035,1.685
2.177,-2.998,1.480
2.046,-3.033,1.806
2.072,-3.021,1.918
2.081,-3.023,1.796
2.024,-3.077,1.902
2.110,-3.083,1.760
2.161,-2.990,1.692
2.108,-3.003,1.896
2.033,-3.063,1.864
2.018,-3.021,1.797
2.044,-3.029,1.823
2.061,-3.052,1.745
2.054,-3.078,1.842
2.149,-3.036,1.770
2.073,-3.084,1.796
1.954,-3.113,1.775
1.966,-3.092,1.753
2.053,-3.037,1.754
2.005,-3.046,1.874
2.131,-2.998,1.840
2.087,-3.005,1.838
2.008,-3.066,1.805
-,-,-
2.234,-2.748,2.097
2.251,-2.711,2.057
2.375,-2.803,1.976
2.291,-2.671,2.006
2.225,-2.812,2.089
2.263,-2.654,2.151
2.285,-2.663,2.113
2.308,-2.697,2.140
2.257,-2.752,2.080
2.338,-2.694,2.025
2.307,-2.698,2.127
2.229,-2.628,2.238
2.215,-2.715,2.162
2.232,-2.798,2.084
2.201,-2.793,2.008
2.179,-2.785,2.102
2.152,-2.787,2.183
2.159,-2.825,2.066
2.095,-2.824,2.100
2.207,-2.788,2.069
2.192,-2.787,2.067
2.127,-2.843,2.128
2.140,-2.874,2.093
2.127,-2.930,2.094
2.049,-2.958,1.953
2.095,-2.914,2.005
1.943,-3.007,2.055
1.989,-3.069,1.955
1.978,-3.030,1.898
2.110,-3.021,1.654
1.921,-3.054,1.834
1.820,-3.042,2.046
1.979,-3.004,2.194
2.088,-2.964,1.986
2.104,-2.906,1.823
2.023,-2.929,2.030
2.035,-2.974,2.029
2.071,-2.920,1.954
1.993,-2.987,2.024
2.012,-2.953,2.053
1.977,-2.920,2.094
2.007,-2.952,2.133
1.885,-2.968,2.096
1.954,-2.916,2.008
1.916,-2.938,2.086
1.828,-2.943,2.256
2.092,-2.904,2.054
1.879,-3.014,2.188
1.990,-2.909,2.045
1.971,-3.050,2.036
2.021,-2.987,2.044
2.040,-2.992,1.863
2.034,-3.046,1.912
2.027,-3.048,1.855
2.105,-3.021,1.814
1.877,-3.036,2.075
2.051,-3.018,1.928
1.952,-3.072,1.812
2.084,-3.077,1.704
2.127,-3.044,1.747
2.105,-3.021,1.770
2.004,-3.094,1.898
2.112,-3.061,1.801
1.922,-3.065,1.887
2.005,-3.001,1.896
2.028,-2.954,1.966
2.134,-2.913,1.960
2.231,-2.879,1.963
2.158,-2.890,2.011
2.171,-2.938,1.875
2.152,-2.972,1.825
2.230,-2.894,1.797
2.273,-2.867,1.937
2.198,-2.846,2.043
2.126,-2.899,1.912
2.140,-2.896,1.826
2.097,-2.878,1.981
2.274,-2.840,2.076
2.199,-2.871,2.150
2.159,-2.904,1.986
2.195,-2.859,1.966
