1.689,-3.235,1.757
1.904,-3.233,1.672
1.806,-3.134,1.759
1.717,-3.249,1.819
1.667,-3.314,1.838
1.700,-3.268,1.690
1.805,-3.244,1.657
1.812,-3.231,1.712
1.772,-3.232,1.792
1.670,-3.279,1.809
1.716,-3.236,1.690
1.818,-3.253,1.644
1.760,-3.273,1.729
1.748,-3.250,1.764
1.730,-3.254,1.694
1.741,-3.253,1.693
1.712,-3.277,1.817
-,-,-
2.166,-2.864,2.030
2.097,-2.907,1.922
2.157,-2.958,1.958
2.071,-2.979,1.876
2.008,-3.001,2.070
2.106,-2.948,1.967
2.105,-2.949,1.882
2.081,-3.017,1.945
2.081,-3.030,1.937
1.854,-3.023,1.877
1.628,-3.235,2.014
1.778,-3.190,1.748
1.976,-3.037,1.698
1.976,-3.133,1.865
2.099,-3.069,1.677
2.072,-3.095,1.687
1.925,-3.091,1.736
1.813,-3.183,1.961
2.072,-3.089,1.763
2.058,-3.126,1.710
2.197,-3.032,1.646
2.063,-3.086,1.633
1.914,-3.173,1.801
2.038,-3.083,1.631
1.964,-3.168,1.796
2.093,-3.112,1.590
2.028,-3.180,1.727
1.965,-3.178,1.668
1.823,-3.159,1.832
1.807,-3.180,1.785
1.900,-3.119,1.846
1.936,-3.139,1.793
1.896,-3.140,1.822
1.968,-3.106,1.827
1.875,-3.128,1.869
1.871,-3.124,1.799
1.776,-3.168,1.922
1.788,-3.154,1.935
1.850,-3.112,1.937
1.807,-3.168,1.913
1.823,-3.144,1.790
1.731,-3.178,1.885
1.799,-3.172,1.968
1.941,-3.125,1.906
1.929,-3.123,1.793
1.857,-3.156,1.792
1.778,-3.170,1.869
1.785,-3.180,1.855
1.781,-3.186,1.805
-,-,-
1.953,-3.031,1.883
1.936,-3.012,1.940
1.980,-2.966,1.887
1.899,-2.963,2.219
1.967,-2.942,2.255
2.030,-2.875,2.182
2.288,-2.794,1.990
2.266,-2.810,1.984
2.145,-2.881,2.011
2.087,-2.887,2.008
2.359,-2.729,2.198
1.869,-2.929,2.328
2.001,-2.878,2.202
2.101,-2.915,2.025
1.944,-2.964,2.021
1.912,-3.023,1.984
1.861,-3.100,2.033
1.622,-3.132,2.118
1.823,-3.135,1.949
1.828,-3.164,1.925
1.834,-3.111,1.775
1.926,-3.071,1.581
1.953,-3.223,1.687
1.947,-3.192,1.668
1.965,-3.284,1.301
1.918,-3.358,1.195
1.857,-3.364,0.870
1.629,-3.440,1.423
1.640,-3.458,1.393
1.942,-3.247,1.403
2.211,-3.154,1.399
2.163,-3.155,1.689
1.939,-3.298,1.735
2.054,-3.376,1.388
2.266,-3.277,1.167
1.933,-3.221,1.323
1.452,-3.452,1.426
1.302,-3.560,1.479
1.439,-3.563,1.411
1.355,-3.647,0.946
1.354,-3.676,1.039
1.423,-3.642,0.771
1.265,-3.710,0.891
1.128,-3.728,1.043
1.139,-3.725,1.129
1.310,-3.673,0.967
1.407,-3.657,0.922
1.314,-3.671,0.915
1.227,-3.697,0.934
1.265,-3.712,0.963
1.136,-3.732,1.032
1.230,-3.711,0.978
1.307,-3.688,0.935
1.330,-3.681,0.917
1.229,-3.714,0.956
1.241,-3.711,0.928
1.314,-3.692,0.992
1.291,-3.691,0.924
1.233,-3.687,1.074
1.190,-3.711,0.965
1.161,-3.721,0.953
-,-,-
2.415,-2.813,1.732
2.437,-2.833,1.695
2.459,-2.791,1.711
2.379,-2.880,1.746
2.445,-2.870,1.775
2.219,-2.900,1.856
2.299,-2.937,1.807
2.273,-3.016,1.798
1.994,-3.062,1.454
1.767,-3.289,1.793
1.619,-3.365,1.391
1.824,-3.291,1.151
1.838,-3.317,1.456
1.930,-3.325,1.553
1.887,-3.215,1.525
1.768,-3.331,1.555
2.023,-3.255,1.572
2.005,-3.199,1.498
1.828,-3.379,1.342
2.083,-3.321,1.228
1.946,-3.331,1.405
1.701,-3.386,1.490
1.582,-3.379,1.576
1.562,-3.413,1.593
1.660,-3.327,1.527
1.562,-3.322,1.652
1.756,-3.351,1.636
1.662,-3.323,1.667
1.660,-3.316,1.585
1.616,-3.405,1.603
1.625,-3.377,1.589
1.668,-3.385,1.536
1.655,-3.399,1.487
1.679,-3.382,1.522
1.777,-3.343,1.407
1.620,-3.380,1.563
1.618,-3.434,1.562
1.598,-3.375,1.633
1.595,-3.402,1.600
1.602,-3.410,1.521
1.496,-3.407,1.573
1.604,-3.419,1.598
1.706,-3.354,1.586
1.691,-3.352,1.558
1.704,-3.348,1.548
1.634,-3.368,1.608
1.755,-3.329,1.542
1.720,-3.372,1.497
-,-,-
2.172,-2.944,1.805
2.208,-2.954,1.807
2.315,-2.915,1.876
1.917,-3.104,2.005
1.850,-3.212,1.905
1.945,-3.093,1.438
1.884,-3.246,1.644
1.994,-3.219,1.498
1.883,-3.271,1.440
1.924,-3.229,1.426
1.906,-3.266,1.674
1.928,-3.255,1.533
1.909,-3.244,1.575
2.040,-3.179,1.562
2.079,-3.165,1.370
2.011,-3.217,1.376
2.085,-3.156,1.480
1.876,-3.289,1.554
1.974,-3.270,1.476
1.907,-3.320,1.521
1.891,-3.318,1.377
1.810,-3.346,1.367
1.813,-3.368,1.481
1.806,-3.328,1.436
1.767,-3.278,1.607
1.686,-3.289,1.816
1.829,-3.270,1.767
1.728,-3.225,1.676
1.828,-3.261,1.624
1.653,-3.364,1.675
1.615,-3.333,1.519
1.685,-3.338,1.555
1.723,-3.366,1.548
1.726,-3.339,1.521
1.649,-3.354,1.670
1.635,-3.360,1.592
1.633,-3.382,1.551
1.671,-3.391,1.528
1.662,-3.372,1.524
1.730,-3.342,1.511
1.685,-3.364,1.524
1.723,-3.371,1.574
1.629,-3.396,1.573
1.696,-3.376,1.479
1.698,-3.439,1.535
-,-,-
2.413,-2.934,1.470
2.394,-2.969,1.514
2.404,-2.952,1.503
2.305,-2.994,1.473
2.315,-3.001,1.441
2.402,-2.981,1.462
2.341,-2.946,1.623
2.326,-3.037,1.609
2.339,-3.037,1.567
2.193,-3.025,1.458
2.230,-3.067,1.464
2.061,-3.115,1.702
2.083,-3.113,1.695
2.119,-3.015,1.715
2.006,-3.162,1.740
1.962,-3.168,1.705
1.981,-3.202,1.707
2.104,-3.096,1.522
2.003,-3.179,1.577
1.963,-3.197,1.656
2.210,-3.121,1.471
2.192,-3.158,1.338
2.311,-3.191,1.177
2.094,-3.313,1.335
2.045,-3.300,1.343
1.949,-3.295,1.374
1.925,-3.277,1.509
1.936,-3.254,1.505
1.704,-3.310,1.624
1.758,-3.268,1.663
1.712,-3.196,1.736
1.805,-3.196,1.668
1.806,-3.239,1.725
1.882,-3.254,1.738
1.762,-3.311,1.565
1.763,-3.312,1.591
1.771,-3.313,1.457
1.724,-3.355,1.488
1.768,-3.306,1.543
1.763,-3.316,1.601
1.718,-3.361,1.591
1.792,-3.300,1.546
1.854,-3.301,1.517
1.710,-3.379,1.627
1.709,-3.365,1.548
1.711,-3.383,1.436
1.754,-3.395,1.396
1.724,-3.378,1.437
1.663,-3.398,1.535
1.660,-3.399,1.477
1.726,-3.368,1.465
1.705,-3.396,1.546
-,-,-
2.190,-3.021,1.703
2.065,-3.062,1.742
2.046,-3.081,1.731
1.956,-3.159,1.711
2.095,-3.094,1.684
1.902,-3.110,1.821
1.959,-3.160,1.836
1.929,-3.113,1.796
1.847,-3.271,1.810
1.561,-3.303,1.597
1.790,-3.227,1.757
1.843,-3.210,1.796
1.892,-3.217,1.517
2.001,-3.229,1.556
2.057,-3.218,1.359
1.918,-3.204,1.486
1.854,-3.343,1.604
2.145,-3.222,1.379
2.170,-3.211,1.427
1.846,-3.380,1.397
1.767,-3.372,1.457
1.753,-3.422,1.543
1.789,-3.256,1.565
1.697,-3.292,1.675
1.594,-3.281,1.874
1.807,-3.227,1.827
1.681,-3.295,1.604
1.689,-3.295,1.600
1.668,-3.280,1.726
1.639,-3.336,1.724
1.609,-3.381,1.648
1.523,-3.387,1.512
1.599,-3.382,1.572
1.619,-3.375,1.598
1.671,-3.375,1.599
1.665,-3.364,1.542
1.609,-3.367,1.596
1.649,-3.391,1.594
1.654,-3.393,1.548
1.648,-3.383,1.517
1.599,-3.384,1.621
1.535,-3.391,1.640
1.557,-3.457,1.664
-,-,-
2.214,-3.008,1.586
2.156,-3.018,1.760
2.033,-3.046,1.714
2.006,-3.123,1.682
2.301,-2.985,1.559
1.957,-3.161,1.919
2.075,-3.051,1.686
1.753,-3.293,1.819
1.808,-3.256,1.557
1.875,-3.188,1.326
1.612,-3.264,1.778
1.670,-3.212,1.947
2.057,-3.207,1.678
2.180,-3.178,1.478
2.208,-3.113,1.219
2.148,-3.140,1.472
2.011,-3.229,1.554
2.032,-3.243,1.468
1.879,-3.379,1.509
1.860,-3.338,1.420
1.800,-3.368,1.378
1.791,-3.403,1.375
1.640,-3.326,1.547
1.787,-3.265,1.618
1.616,-3.332,1.810
1.551,-3.235,1.841
1.734,-3.282,1.791
1.704,-3.305,1.688
1.693,-3.355,1.507
1.687,-3.384,1.383
1.676,-3.388,1.492
1.616,-3.400,1.612
1.621,-3.363,1.574
1.640,-3.384,1.504
1.687,-3.404,1.522
1.596,-3.369,1.629
